filename,filters_per_layer,number_of_layers,total_filters,kernel_size,input_size,cpu_utilization_avg,memory_utilization_avg,cpu_power_avg,tpu_power_avg,inference_time,usb_type,tpu_mode,block_type,total_power_avg,total_energy_joules,joules_per_input,inference_time_per_input
cnn_fullconv_10_3_repeat5_shape640x640.csv,10,5,50,3,409600,41.57600217727273,1888.5939818181816,1.2094000544318182,0.3185999455681827,60.0,usb3,std,fullconv,6.2780000000000005,376.68,0.37668,0.06
cnn_fullconv_10_3_repeat5_shape800x160.csv,10,5,50,3,128000,36.56123445833333,1846.24,1.0840308614583334,0.2419691385416662,20.0,usb3,std,fullconv,6.076,121.52,0.1215199999999999,0.02
cnn_fullconv_10_3_repeat5_shape800x240.csv,10,5,50,3,192000,40.538395315,1873.82188,1.1834598828749998,0.2183401171249999,30.0,usb3,std,fullconv,6.1518,184.554,0.184554,0.03
cnn_fullconv_10_3_repeat5_shape800x320.csv,10,5,50,3,256000,40.868916845833326,1880.0287666666663,1.1917229211458331,0.3967770788541669,35.0,usb3,std,fullconv,6.3385,221.8475,0.2218475,0.035
cnn_fullconv_10_3_repeat5_shape800x480.csv,10,5,50,3,384000,39.690821585,1876.5022,1.1622705396250002,0.2662294603749995,55.0,usb3,std,fullconv,6.1785,339.8175,0.3398175,0.055
cnn_fullconv_10_3_repeat5_shape800x640.csv,10,5,50,3,512000,41.69418875000001,1890.1251857142852,1.21235471875,0.2234309955357138,75.0,usb3,std,fullconv,6.185785714285714,463.93392857142857,0.4639339285714285,0.075
cnn_fullconv_10_3_repeat5_shape800x800.csv,10,5,50,3,640000,40.56701452916666,1886.6387555555552,1.1841753632291665,0.3621579701041666,95.0,usb3,std,fullconv,6.296333333333333,598.1516666666666,0.5981516666666666,0.095
cnn_fullconv_10_3_repeat5_shape1024x1024.csv,10,5,50,3,1048576,44.77546935833334,1929.104718518519,1.2893867339583334,0.3090577104861101,140.0,usb3,max,fullconv,6.348444444444444,888.7822222222221,0.8887822222222221,0.14
cnn_fullconv_10_3_repeat5_shape1024x160.csv,10,5,50,3,163840,39.0239047,1880.5312,1.1455976175,0.2324023825000001,25.0,usb3,max,fullconv,6.128,153.2,0.1531999999999999,0.025
cnn_fullconv_10_3_repeat5_shape1024x240.csv,10,5,50,3,245760,41.46623929166667,1910.1580666666664,1.2066559822916667,0.3533440177083324,35.0,usb3,max,fullconv,6.31,220.85,0.22085,0.035
cnn_fullconv_10_3_repeat5_shape1024x320.csv,10,5,50,3,327680,44.88458991875,1920.84635,1.29211474796875,0.1403852520312494,45.0,usb3,max,fullconv,6.182499999999999,278.2125,0.2782125,0.045
cnn_fullconv_10_3_repeat5_shape1024x480.csv,10,5,50,3,491520,44.5866736625,1922.99305,1.2846668415625,0.3335831584374995,65.0,usb3,max,fullconv,6.36825,413.93625,0.4139362499999999,0.065
cnn_fullconv_10_3_repeat5_shape1024x640.csv,10,5,50,3,655360,44.24218129117647,1921.526694117647,1.2760545322794117,0.3221219383088236,90.0,usb3,max,fullconv,6.348176470588236,571.3358823529412,0.5713358823529412,0.09
cnn_fullconv_10_3_repeat5_shape1024x800.csv,10,5,50,3,819200,44.295733309090906,1926.8326545454547,1.2773933327272726,0.2545612127272729,115.0,usb3,max,fullconv,6.281954545454545,722.4247727272727,0.7224247727272728,0.115
cnn_fullconv_10_3_repeat5_shape1280x1024.csv,10,5,50,3,1310720,43.7313393485294,1932.275358823529,1.263283483713235,0.3152753398161767,175.0,usb3,max,fullconv,6.328558823529412,1107.4977941176471,1.1074977941176471,0.175
cnn_fullconv_10_3_repeat5_shape1280x1280.csv,10,5,50,3,1638400,44.45642188571429,1934.832533333333,1.2814105471428572,0.334803738571428,215.0,usb3,max,fullconv,6.366214285714285,1368.7360714285714,1.3687360714285717,0.215
cnn_fullconv_10_3_repeat5_shape1280x160.csv,10,5,50,3,204800,41.657325570000005,1903.70884,1.2114331392500002,0.35356686075,30.0,usb3,max,fullconv,6.315,189.45,0.18945,0.03
cnn_fullconv_10_3_repeat5_shape1280x240.csv,10,5,50,3,307200,44.36030666785714,1920.5503142857144,1.2790076666964283,0.3585637618749988,40.0,usb3,max,fullconv,6.387571428571428,255.5028571428571,0.2555028571428571,0.04
cnn_fullconv_10_3_repeat5_shape1280x320.csv,10,5,50,3,409600,44.93135025555554,1920.9915111111115,1.2932837563888886,0.2620495769444453,50.0,usb3,max,fullconv,6.3053333333333335,315.26666666666665,0.3152666666666666,0.05
cnn_fullconv_10_3_repeat5_shape1280x480.csv,10,5,50,3,614400,44.0987933203125,1922.0908,1.2724698330078126,0.2547801669921874,85.0,usb3,max,fullconv,6.27725,533.5662500000001,0.5335662500000001,0.085
cnn_fullconv_10_3_repeat5_shape1280x640.csv,10,5,50,3,819200,44.02155102261905,1924.272857142857,1.2705387755654762,0.352556462529761,110.0,usb3,max,fullconv,6.373095238095237,701.040476190476,0.701040476190476,0.11
cnn_fullconv_10_3_repeat5_shape1280x800.csv,10,5,50,3,1024000,44.03981965462963,1926.914074074074,1.2709954913657409,0.33600450863426,140.0,usb3,max,fullconv,6.357000000000001,889.9800000000001,0.8899800000000001,0.14
cnn_fullconv_10_3_repeat5_shape1440x1024.csv,10,5,50,3,1474560,44.50603060641026,1931.495271794872,1.2826507651602566,0.2976312861217955,200.0,usb3,max,fullconv,6.330282051282052,1266.0564102564103,1.2660564102564102,0.2
cnn_fullconv_10_3_repeat5_shape1440x1280.csv,10,5,50,3,1843200,44.90036042604167,1939.9928166666664,1.2925090106510415,0.3293034893489581,245.0,usb3,max,fullconv,6.3718125,1561.0940625,1.5610940625,0.245
cnn_fullconv_10_3_repeat5_shape1440x1440.csv,10,5,50,3,2073600,44.88313940462963,1938.6472407407405,1.2920784851157407,0.3355326259953699,275.0,usb3,max,fullconv,6.377611111111111,1753.843055555555,1.7538430555555553,0.275
cnn_fullconv_10_3_repeat5_shape1440x160.csv,10,5,50,3,230400,44.00296017,1917.2925600000003,1.27007400425,0.3291259957499992,30.0,usb3,max,fullconv,6.3492,190.476,0.190476,0.03
cnn_fullconv_10_3_repeat5_shape1440x240.csv,10,5,50,3,345600,44.385751315625,1914.1461,1.279643782890625,0.3686062171093747,45.0,usb3,max,fullconv,6.39825,287.92125,0.2879212499999999,0.045
cnn_fullconv_10_3_repeat5_shape1440x320.csv,10,5,50,3,460800,44.15078390227273,1915.719890909091,1.2737695975568182,0.2588667660795449,60.0,usb3,max,fullconv,6.282636363636363,376.9581818181818,0.3769581818181818,0.06
cnn_fullconv_10_3_repeat5_shape1440x480.csv,10,5,50,3,691200,44.526832475000006,1922.064047058824,1.283170811875,0.3371821293014703,90.0,usb3,max,fullconv,6.370352941176471,573.3317647058824,0.5733317647058824,0.09
cnn_fullconv_10_3_repeat5_shape1440x640.csv,10,5,50,3,921600,44.12612994270834,1928.307,1.2731532485677084,0.2716384180989593,125.0,usb3,max,fullconv,6.294791666666668,786.8489583333335,0.7868489583333335,0.125
cnn_fullconv_10_3_repeat5_shape1440x800.csv,10,5,50,3,1152000,44.13094369416668,1926.091186666667,1.273273592354167,0.3365597409791689,155.0,usb3,max,fullconv,6.359833333333336,985.774166666667,0.9857741666666672,0.155
cnn_fullconv_10_3_repeat5_shape160x160.csv,10,5,50,3,25600,20.8094441,1808.2328,0.6902361025000001,0.8067638974999998,5.0,usb3,max,fullconv,6.247,31.235,0.031235,0.005
cnn_fullconv_10_3_repeat5_shape1920x1024.csv,10,5,50,3,1966080,45.83752628137256,1938.857,1.3159381570343138,0.3204539998284303,260.0,usb3,max,fullconv,6.386392156862744,1660.4619607843135,1.6604619607843136,0.26
cnn_fullconv_10_3_repeat5_shape1920x1280.csv,10,5,50,3,2457600,45.9458949659091,1944.909293939394,1.3186473741477274,0.3200647470643956,335.0,usb3,max,fullconv,6.388712121212123,2140.218560606061,2.140218560606061,0.335
cnn_fullconv_10_3_repeat5_shape1920x1440.csv,10,5,50,3,2764800,45.00806997881945,1950.5023166666667,1.2952017494704862,0.3185760283072918,365.0,usb3,max,fullconv,6.363777777777778,2322.778888888889,2.322778888888889,0.365
cnn_fullconv_10_3_repeat5_shape1920x160.csv,10,5,50,3,307200,44.21917912857143,1920.5237714285715,1.2754794782142858,0.323949093214285,40.0,usb3,max,fullconv,6.349428571428571,253.97714285714284,0.2539771428571428,0.04
