2024-05-02 13:45:14,3.474
2024-05-02 13:45:19,3.436
2024-05-02 13:45:24,3.436
2024-05-02 13:45:29,3.398
2024-05-02 13:45:34,3.436
2024-05-02 13:45:39,3.493
2024-05-02 13:45:44,3.417
2024-05-02 13:45:49,3.474
2024-05-02 13:45:54,3.379
2024-05-02 13:45:59,3.379
2024-05-02 13:46:04,3.436
2024-05-02 13:46:09,3.398
2024-05-02 13:46:14,3.436
2024-05-02 13:46:19,3.474
2024-05-02 13:46:24,3.474
2024-05-02 13:46:29,3.398
2024-05-02 13:46:34,3.398
2024-05-02 13:46:39,3.455
2024-05-02 13:46:44,3.436
2024-05-02 13:46:49,3.436
2024-05-02 13:46:54,3.512
2024-05-02 13:46:59,3.493
2024-05-02 13:47:04,3.436
2024-05-02 13:47:09,3.436
2024-05-02 13:47:14,3.474
2024-05-02 13:47:19,3.474
2024-05-02 13:47:24,3.474
2024-05-02 13:47:29,3.474
2024-05-02 13:47:34,3.4645
2024-05-02 13:47:39,3.4645
2024-05-02 13:47:44,3.51246
2024-05-02 13:47:49,3.569
2024-05-02 13:47:54,3.474
2024-05-02 13:47:59,3.455
2024-05-02 13:48:04,3.512
2024-05-02 13:48:09,3.512
2024-05-02 13:48:14,3.436
2024-05-02 13:48:19,3.436
2024-05-02 13:48:24,3.398
2024-05-02 13:48:29,3.531
2024-05-02 13:48:34,3.531
2024-05-02 13:48:39,3.474
2024-05-02 13:48:44,3.474
2024-05-02 13:48:49,3.322
2024-05-02 13:48:54,3.417
2024-05-02 13:48:59,3.36
2024-05-02 13:49:04,3.493
2024-05-02 13:49:09,3.493
2024-05-02 13:49:14,3.436
2024-05-02 13:49:19,3.436
2024-05-02 13:49:24,3.398
2024-05-02 13:49:29,3.398
2024-05-02 13:49:34,3.531
2024-05-02 13:49:39,3.512
2024-05-02 13:49:44,3.474
2024-05-02 13:49:49,3.493
2024-05-02 13:49:54,3.493
2024-05-02 13:49:59,3.398
2024-05-02 13:50:04,3.417
2024-05-02 13:50:09,3.493
2024-05-02 13:50:14,3.512
2024-05-02 13:50:19,3.474
2024-05-02 13:50:24,3.474
2024-05-02 13:50:29,3.474
2024-05-02 13:50:34,3.417
2024-05-02 13:50:39,3.455
2024-05-02 13:50:44,3.455
2024-05-02 13:50:49,3.493
2024-05-02 13:50:54,3.474
2024-05-02 13:50:59,3.474
2024-05-02 13:51:04,3.417
2024-05-02 13:51:09,3.398
2024-05-02 13:51:14,3.436
2024-05-02 13:51:19,3.474
2024-05-02 13:51:24,3.493
2024-05-02 13:51:29,3.455
2024-05-02 13:51:34,3.455
2024-05-02 13:51:39,3.417
2024-05-02 13:51:44,3.493
2024-05-02 13:51:49,3.455
2024-05-02 13:51:54,3.474
2024-05-02 13:51:59,3.55
2024-05-02 13:52:04,3.531
2024-05-02 13:52:09,3.531
2024-05-02 13:52:14,3.474
2024-05-02 13:52:19,3.436
2024-05-02 13:52:24,3.512
2024-05-02 13:52:29,3.55
2024-05-02 13:52:34,3.569
2024-05-02 13:52:39,3.455
2024-05-02 13:52:44,3.455
