,filename,filters_per_layer,number_of_layers,total_filters,kernel_size,input_size,cpu_utilization_avg,memory_utilization_avg,cpu_power_avg,tpu_power_avg,inference_time,usb_type,tpu_mode,block_type,total_power_avg,total_energy_joules,joules_per_input,inference_time_per_input,processed_inputs,round
47,cnn_fullconv_64_1_repeat7_shape96x96.csv,64,7,448,1,9216,41.15092549722223,2031.1327111111111,1.1987731374305557,0.1317824181249993,50,usb2,max,fullconv,4.980555555555555,249.02777777777777,0.0249027777777777,0.0050284043,10000,output-round6
48,cnn_fullconv_64_1_repeat8_shape96x96.csv,64,8,512,1,9216,38.8072249,2022.2040666666664,1.1401806225,0.3908193775000002,51,usb2,max,fullconv,5.181,264.231,0.0264230999999999,0.0051286392,10000,output-round6
49,cnn_fullconv_64_1_repeat9_shape96x96.csv,64,9,576,1,9216,40.49785293333333,2031.0880666666667,1.182446323333333,0.2979981211111115,51,usb2,max,fullconv,5.130444444444445,261.6526666666667,0.0261652666666666,0.0050832434,10000,output-round6
50,cnn_fullconv_8_1_repeat10_shape96x96.csv,8,10,80,1,9216,42.39403339375,2025.37215,1.22985083484375,0.0373991651562493,47,usb2,max,fullconv,4.917249999999999,231.11075,0.023111075,0.0047023078,10000,output-round6
51,cnn_fullconv_8_1_repeat1_shape96x96.csv,8,1,8,1,9216,41.13540035625,2011.4629,1.19838500890625,0.2919899910937507,45,usb2,max,fullconv,5.140375000000001,231.31687500000004,0.0231316875,0.0045286291,10000,output-round6
52,cnn_fullconv_8_1_repeat2_shape96x96.csv,8,2,16,1,9216,43.72471614375,2025.694975,1.26311790359375,0.0825070964062502,46,usb2,max,fullconv,4.995625,229.79875,0.022979875,0.0045909252,10000,output-round6
53,cnn_fullconv_8_1_repeat3_shape96x96.csv,8,3,24,1,9216,42.21308871875,2016.2354,1.22532721796875,0.1581727820312504,46,usb2,max,fullconv,5.0335,231.541,0.0231541,0.0046267355,10000,output-round6
54,cnn_fullconv_8_1_repeat4_shape96x96.csv,8,4,32,1,9216,44.44362666875,2030.29255,1.28109066671875,0.1760343332812497,46,usb2,max,fullconv,5.107125,234.92775,0.023492775,0.0046618432,10000,output-round6
55,cnn_fullconv_8_1_repeat5_shape96x96.csv,8,5,40,1,9216,43.93608816875,2026.2711,1.2684022042187502,0.1055977957812497,47,usb2,max,fullconv,5.024,236.128,0.0236128,0.0046583863,10000,output-round6
56,cnn_fullconv_8_1_repeat6_shape96x96.csv,8,6,48,1,9216,43.018576465625,2021.513625,1.245464411640625,0.1571605883593752,47,usb2,max,fullconv,5.052625,237.473375,0.0237473375,0.0047293242,10000,output-round6
57,cnn_fullconv_8_1_repeat7_shape96x96.csv,8,7,56,1,9216,41.130580871875,2016.607675,1.1982645217968748,0.1354854782031256,47,usb2,max,fullconv,4.983750000000001,234.23625000000004,0.023423625,0.0046940719,10000,output-round6
58,cnn_fullconv_8_1_repeat8_shape96x96.csv,8,8,64,1,9216,44.08344200625,2030.613,1.27208605015625,0.0379139498437499,46,usb2,max,fullconv,4.96,228.16,0.022816,0.0046823231,10000,output-round6
59,cnn_fullconv_8_1_repeat9_shape96x96.csv,8,9,72,1,9216,43.329297618750005,2031.433525,1.25323244046875,-0.0572324404687498,48,usb2,max,fullconv,4.846,232.608,0.0232608,0.0047367478,10000,output-round6
0,cnn_fullconv_16_1_repeat10_shape96x96.csv,16,10,160,1,9216,33.475363433333335,1991.0126666666667,1.0068840858333334,-0.4288840858333334,20,usb3,max,fullconv,5.228000000000001,104.56000000000002,0.010456,0.0020184399,10000,output-round6
1,cnn_fullconv_16_1_repeat1_shape96x96.csv,16,1,16,1,9216,42.33238575,2026.148,1.22830964375,-0.4668096437500004,19,usb3,max,fullconv,5.4115,102.8185,0.01028185,0.0018864439,10000,output-round6
2,cnn_fullconv_16_1_repeat2_shape96x96.csv,16,2,32,1,9216,41.3628735375,2026.164,1.2040718384375,-0.3570718384375002,19,usb3,max,fullconv,5.497,104.443,0.0104443,0.0019331577,10000,output-round6
3,cnn_fullconv_16_1_repeat3_shape96x96.csv,16,3,48,1,9216,40.443058175,2027.883,1.181076454375,-0.2680764543750005,19,usb3,max,fullconv,5.563,105.697,0.0105697,0.0019263372,10000,output-round6
4,cnn_fullconv_16_1_repeat4_shape96x96.csv,16,4,64,1,9216,42.209181925,2026.758,1.225229548125,-0.3402295481250004,19,usb3,max,fullconv,5.535,105.165,0.0105165,0.0019221008,10000,output-round6
5,cnn_fullconv_16_1_repeat5_shape96x96.csv,16,5,80,1,9216,35.35354641666666,1989.3914666666667,1.0538386604166663,-0.4825053270833344,20,usb3,max,fullconv,5.221333333333333,104.42666666666666,0.0104426666666666,0.0019450973,10000,output-round6
6,cnn_fullconv_16_1_repeat6_shape96x96.csv,16,6,96,1,9216,40.44465798750001,2026.2215,1.1811164496875002,-0.4866164496875003,19,usb3,max,fullconv,5.3445,101.5455,0.01015455,0.0019721539,10000,output-round6
7,cnn_fullconv_16_1_repeat7_shape96x96.csv,16,7,112,1,9216,30.439455483333337,1976.4984,0.9309863870833336,-0.0303197204166663,20,usb3,max,fullconv,5.550666666666667,111.01333333333336,0.0111013333333333,0.0019741914,10000,output-round6
8,cnn_fullconv_16_1_repeat8_shape96x96.csv,16,8,128,1,9216,40.053874212500006,2026.68,1.1713468553125002,-0.6568468553125002,19,usb3,max,fullconv,5.1645,98.1255,0.00981255,0.0019729014,10000,output-round6
9,cnn_fullconv_16_1_repeat9_shape96x96.csv,16,9,144,1,9216,38.16738608333333,2002.5362666666667,1.1241846520833334,-0.5211846520833339,20,usb3,max,fullconv,5.253,105.06,0.010506,0.0019881144,10000,output-round6
10,cnn_fullconv_2_1_repeat10_shape96x96.csv,2,10,20,1,9216,41.6647449125,2028.1752,1.2116186228125,-0.2891186228125004,19,usb3,max,fullconv,5.5725,105.8775,0.01058775,0.0019290018,10000,output-round6
11,cnn_fullconv_2_1_repeat1_shape96x96.csv,2,1,2,1,9216,42.9647704125,2027.7917,1.2441192603125,-0.3786192603125,19,usb3,max,fullconv,5.5155,104.7945,0.01047945,0.0018906566,10000,output-round6
12,cnn_fullconv_2_1_repeat2_shape96x96.csv,2,2,4,1,9216,41.83737641249999,2028.1555,1.2159344103124998,-0.6159344103124997,19,usb3,max,fullconv,5.25,99.75,0.009975,0.0018925345,10000,output-round6
13,cnn_fullconv_2_1_repeat3_shape96x96.csv,2,3,6,1,9216,42.131424675000005,2026.949,1.223285616875,-0.9937856168750004,19,usb3,max,fullconv,4.8795,92.7105,0.00927105,0.0019065868,10000,output-round6
14,cnn_fullconv_2_1_repeat4_shape96x96.csv,2,4,8,1,9216,35.61397833125,2017.21075,1.0603494582812498,-0.0760994582812504,25,usb3,max,fullconv,5.63425,140.85625,0.014085625,0.0025016748,10000,output-round6
15,cnn_fullconv_2_1_repeat5_shape96x96.csv,2,5,10,1,9216,41.4487684375,2027.8951,1.2062192109375,-0.3497192109374998,19,usb3,max,fullconv,5.506500000000001,104.62350000000002,0.01046235,0.0019083038,10000,output-round6
16,cnn_fullconv_2_1_repeat6_shape96x96.csv,2,6,12,1,9216,42.40006124999999,2026.816,1.23000153125,-0.3075015312500007,19,usb3,max,fullconv,5.5725,105.8775,0.01058775,0.0019027036,10000,output-round6
17,cnn_fullconv_2_1_repeat7_shape96x96.csv,2,7,14,1,9216,41.9668029125,2026.6152,1.2191700728125,-0.6191700728125005,19,usb3,max,fullconv,5.25,99.75,0.009975,0.0019279278,10000,output-round6
18,cnn_fullconv_2_1_repeat8_shape96x96.csv,2,8,16,1,9216,42.47545033750001,2026.816,1.2318862584375,-0.3568862584375001,19,usb3,max,fullconv,5.525,104.975,0.0104975,0.0018899474,10000,output-round6
19,cnn_fullconv_2_1_repeat9_shape96x96.csv,2,9,18,1,9216,40.670986325,2026.977,1.186774658125,-0.3212746581250005,19,usb3,max,fullconv,5.5155,104.7945,0.01047945,0.0019337385,10000,output-round6
20,cnn_fullconv_32_1_repeat10_shape96x96.csv,32,10,320,1,9216,34.68776535,1990.0872,1.03719413375,-0.0668608004166664,21,usb3,max,fullconv,5.620333333333334,118.02700000000002,0.0118027,0.0021321707,10000,output-round6
21,cnn_fullconv_32_1_repeat1_shape96x96.csv,32,1,32,1,9216,42.27753245000001,2027.192,1.2269383112500003,-0.9689383112500004,19,usb3,max,fullconv,4.908,93.252,0.0093252,0.0019053291,10000,output-round6
22,cnn_fullconv_32_1_repeat2_shape96x96.csv,32,2,64,1,9216,39.31322771666667,2015.4443333333336,1.1528306929166667,-0.4928306929166677,20,usb3,max,fullconv,5.31,106.2,0.01062,0.0019450059,10000,output-round6
23,cnn_fullconv_32_1_repeat3_shape96x96.csv,32,3,96,1,9216,41.1203107875,2026.91,1.1980077696875,-0.3040077696874999,19,usb3,max,fullconv,5.5440000000000005,105.336,0.0105336,0.0019678835,10000,output-round6
24,cnn_fullconv_32_1_repeat4_shape96x96.csv,32,4,128,1,9216,35.009327283333334,1989.8983333333333,1.0452331820833334,-0.4608998487499995,20,usb3,max,fullconv,5.234333333333334,104.68666666666668,0.0104686666666666,0.0019705925,10000,output-round6
25,cnn_fullconv_32_1_repeat5_shape96x96.csv,32,5,160,1,9216,38.56517767500001,2015.470733333333,1.1341294418750003,-0.4491294418750007,20,usb3,max,fullconv,5.335,106.7,0.01067,0.0020198663,10000,output-round6
26,cnn_fullconv_32_1_repeat6_shape96x96.csv,32,6,192,1,9216,31.04385989166667,1976.963,0.9460964972916668,-0.1657631639583341,20,usb3,max,fullconv,5.4303333333333335,108.60666666666668,0.0108606666666666,0.0020185028,10000,output-round6
27,cnn_fullconv_32_1_repeat7_shape96x96.csv,32,7,224,1,9216,35.32361886666666,2002.7416,1.0530904716666667,-0.6210904716666672,20,usb3,max,fullconv,5.082,101.64,0.010164,0.0020108245,10000,output-round6
28,cnn_fullconv_32_1_repeat8_shape96x96.csv,32,8,256,1,9216,30.63659386666667,1976.3098666666667,0.9359148466666668,-0.3139148466666679,21,usb3,max,fullconv,5.271999999999999,110.712,0.0110711999999999,0.0021412346,10000,output-round6
29,cnn_fullconv_32_1_repeat9_shape96x96.csv,32,9,288,1,9216,37.20961294166667,2027.7259333333327,1.100240323541667,-0.0602403235416666,21,usb3,max,fullconv,5.69,119.49,0.011949,0.0021590006,10000,output-round6
30,cnn_fullconv_4_1_repeat10_shape96x96.csv,4,10,40,1,9216,42.5611279875,2026.9843,1.2340281996875,-0.1500281996875001,19,usb3,max,fullconv,5.734,108.946,0.0108945999999999,0.0019107782,10000,output-round6
31,cnn_fullconv_4_1_repeat1_shape96x96.csv,4,1,4,1,9216,42.7130145875,2026.7493,1.2378253646875,-1.0558253646875002,19,usb3,max,fullconv,4.832,91.808,0.0091808,0.0018716211,10000,output-round6
32,cnn_fullconv_4_1_repeat2_shape96x96.csv,4,2,8,1,9216,42.4597906625,2028.4762,1.2314947665625,-0.4129947665625009,19,usb3,max,fullconv,5.4685,103.9015,0.0103901499999999,0.0019306335,10000,output-round6
33,cnn_fullconv_4_1_repeat3_shape96x96.csv,4,3,12,1,9216,42.8428162,2027.9805,1.241070405,-0.7740704050000007,19,usb3,max,fullconv,5.117,97.223,0.0097223,0.0018772328,10000,output-round6
34,cnn_fullconv_4_1_repeat4_shape96x96.csv,4,4,16,1,9216,39.430500525,2009.3527,1.155762513125,-0.2147625131250006,18,usb3,max,fullconv,5.590999999999999,100.638,0.0100638,0.0018852234,10000,output-round6
35,cnn_fullconv_4_1_repeat5_shape96x96.csv,4,5,20,1,9216,32.45097685,1966.178666666667,0.9812744212500002,-0.3279410879166669,20,usb3,max,fullconv,5.303333333333334,106.06666666666668,0.0106066666666666,0.0019313583,10000,output-round6
36,cnn_fullconv_4_1_repeat6_shape96x96.csv,4,6,24,1,9216,44.6691758125,2035.8419,1.2867293953125,-0.4022293953125011,19,usb3,max,fullconv,5.5345,105.1555,0.0105155499999999,0.0019793167,10000,output-round6
